datetime,u_component_of_wind_10m,v_component_of_wind_10m,wind_speed,wind_direction_deg,wind_direction_cardinal
2024-03-09 19:00:00,-3.270172119140625,0.9981975555419922,3.4191262112847918,106.97444948049784,E
2024-03-09 20:00:00,-3.1785430908203125,1.045816421508789,3.346172166476046,108.21243754781804,E
2024-03-09 21:00:00,-3.19256591796875,0.9869270324707031,3.341631653548469,107.17809758307622,E
2024-03-09 22:00:00,-3.157745361328125,0.9603128433227539,3.3005388232893007,106.91522204635919,E
2024-03-09 23:00:00,-3.05023193359375,0.9365081787109375,3.190762043385176,107.06797923009535,E
2024-03-10 00:00:00,-3.0604095458984375,0.89630126953125,3.1889594783235506,106.32370962435641,E
2024-03-10 01:00:00,-3.163726806640625,0.789398193359375,3.2607233575903876,104.01010197689607,E
2024-03-10 02:00:00,-3.2740936279296875,0.746978759765625,3.35822368998713,102.85195741846081,E
2024-03-10 03:00:00,-3.3421478271484375,0.7519073486328125,3.4256848599135687,102.67914479645285,E
2024-03-10 04:00:00,-3.425018310546875,0.7477569580078125,3.5056940676320383,102.3156842152937,E
2024-03-10 05:00:00,-3.5843963623046875,0.7035064697265625,3.652782314216138,101.10424609042049,E
2024-03-10 06:00:00,-3.7825927734375,0.637847900390625,3.835995051312544,99.57157978990945,E
2024-03-10 07:00:00,-3.8809661865234375,0.3485870361328125,3.896589722141418,95.13251429612147,E
2024-03-10 08:00:00,-4.67706298828125,0.7198400497436523,4.732133545618222,98.74965540756406,E
2024-03-10 09:00:00,-5.0298004150390625,0.7910242080688477,5.091621697738165,98.93756016768002,E
2024-03-10 10:00:00,-5.684478759765625,0.8674812316894531,5.750288902095267,98.67669399024898,E
2024-03-10 11:00:00,-6.2968597412109375,0.995121955871582,6.375006690784,98.98044726903002,E
2024-03-10 12:00:00,-6.7357177734375,1.2221240997314453,6.845690705732054,100.28383290392384,E
2024-03-10 13:00:00,-6.9449310302734375,1.5016202926635742,7.1054155767691665,102.20057578578249,E
2024-03-10 14:00:00,-6.9152069091796875,1.604766845703125,7.098969166423703,103.06500134672902,E
2024-03-10 15:00:00,-6.4133148193359375,1.3397893905639648,6.551766371214843,101.79981270170221,E
2024-03-10 16:00:00,-6.3993988037109375,1.5862884521484375,6.593073342710246,103.92191082904793,E
2024-03-10 17:00:00,-6.5799407958984375,1.7484970092773438,6.808293667945029,104.88137739297024,E
2024-03-10 18:00:00,-6.7610931396484375,1.9718704223632812,7.042773133190669,106.25930596107303,E
2024-03-10 19:00:00,-6.4568023681640625,2.2630691528320312,6.841913388229124,109.31524702015143,E
2024-03-10 20:00:00,-6.55145263671875,2.4432201385498047,6.992199675108283,110.45189392923965,E
2024-03-10 21:00:00,-6.61376953125,2.4772911071777344,7.062500877323324,110.53422557162624,E
2024-03-10 22:00:00,-6.4072265625,2.635496139526367,6.928087190896485,112.35892473959206,E
2024-03-10 23:00:00,-6.2655487060546875,2.708807945251465,6.826034066147123,113.38045581986373,SE
2024-03-11 00:00:00,-6.342926025390625,2.600344657897949,6.855253671705819,112.29165709762394,E
2024-03-11 01:00:00,-6.406036376953125,2.5341625213623047,6.889069730197545,111.58324515044711,E
2024-03-11 02:00:00,-6.4387664794921875,2.5785980224609375,6.935912451788278,111.8251204692863,E
2024-03-11 03:00:00,-6.509063720703125,2.516263008117676,6.97850199155915,111.13542185202768,E
2024-03-11 04:00:00,-6.2574462890625,2.6567373275756836,6.798079676514246,113.00472448141261,SE
2024-03-11 05:00:00,-6.3954620361328125,2.4706249237060547,6.856086505379991,111.12199822975629,E
2024-03-11 06:00:00,-6.4599456787109375,2.3468847274780273,6.87304634757876,109.96597716606858,E
2024-03-11 07:00:00,-6.0439910888671875,2.715306282043457,6.625912502260396,114.19234130326605,SE
2024-03-11 08:00:00,-6.0536041259765625,2.660491943359375,6.61243830177043,113.72495678680478,SE
2024-03-11 09:00:00,-6.0145263671875,2.72316837310791,6.602285468675892,114.35936407925554,SE
2024-03-11 10:00:00,-5.7591400146484375,2.345745086669922,6.218537908540952,112.16147178641117,E
2024-03-11 11:00:00,-5.844593048095703,2.041767120361328,6.190967684589963,109.25649929852499,E
2024-03-11 12:00:00,-5.321407318115234,2.2289390563964844,5.769362630518212,112.72699198450796,SE
2024-03-11 13:00:00,-5.171844482421875,2.162734031677246,5.605835695249416,112.69344325182607,SE
2024-03-11 14:00:00,-4.949033737182617,1.6491374969482422,5.216568739661393,108.42931780763092,E
2024-03-11 15:00:00,-5.460428237915039,2.298638343811035,5.924526544548373,112.82929268998436,SE
2024-03-11 16:00:00,-4.922332763671875,2.245553970336914,5.410348645883505,114.52233448387993,SE
2024-03-11 17:00:00,-4.522339820861816,1.770578384399414,4.85659399895183,111.38124772731092,E
2024-03-11 18:00:00,-4.348149299621582,1.72332763671875,4.677206482001654,111.62020022807691,E
2024-03-11 19:00:00,-3.9097366333007812,1.946329116821289,4.367406275211921,116.46485262858155,SE
2024-03-11 20:00:00,-3.8294830322265625,1.7421417236328125,4.2071365653296136,114.46215033677062,SE
2024-03-11 21:00:00,-3.721527099609375,1.48370361328125,4.006387445716004,111.73625011366309,E
2024-03-11 22:00:00,-3.6240081787109375,1.3690185546875,3.8739704545133558,110.69474232898209,E
2024-03-11 23:00:00,-3.5738372802734375,1.105804443359375,3.7410047277202922,107.19293343992818,E
2024-03-12 00:00:00,-3.542510986328125,0.8792877197265625,3.6500042441506015,103.93969261900888,E
2024-03-12 01:00:00,-3.5038604736328125,0.58941650390625,3.5530902090663874,99.54884819373584,E
2024-03-12 02:00:00,-3.546478271484375,0.5421600341796875,3.58767970041537,98.69167423625807,E
2024-03-12 03:00:00,-3.46112060546875,0.6167144775390625,3.515635446460091,100.10312869812452,E
2024-03-12 04:00:00,-3.250762939453125,0.54608154296875,3.2963107772315783,99.53583643228761,E
2024-03-12 05:00:00,-2.9405517578125,0.3296051025390625,2.9589667392510464,96.39556213841077,E
2024-03-12 06:00:00,-2.6775665283203125,0.0836029052734375,2.678871396568236,91.78839175724266,E
2024-03-12 07:00:00,-3.1311492919921875,0.30881786346435547,3.1463414248199233,95.63273065821393,E
2024-03-12 08:00:00,-3.0039520263671875,0.5544939041137695,3.0546998651937742,100.45839929261119,E
2024-03-12 09:00:00,-2.8170318603515625,0.6791238784790039,2.8977366589385154,103.55410977687,E
